"fqdn","ip","asn","ip_prefix","owner","cc"
"1xbet-france.fr","172.67.140.98","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"amelisecu-vitale.fr","94.156.6.95","43072","94.156.6.0/24","THESTACK, HK","BG"
"amendes-paiement-dossier.fr","35.241.18.84","15169","35.240.0.0/14","GOOGLE, US","US"
"assistance-src-colis.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"avis-penalite.fr","54.39.192.142","16276","54.39.0.0/16","OVH, FR","CA"
"chronopost-livraisons-info.fr","213.226.123.23","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"depot-colis.fr","95.214.26.78","211760","95.214.26.0/24","AS-SUISSE, SC","BG"
"dropboxs.fr","185.98.131.229","210403","185.98.131.0/24","LWS, FR","FR"
"espaceamendes.fr","194.163.179.250","51167","194.163.128.0/18","CONTABO, DE","DE"
"ledger-securite.fr","45.141.215.173","210558","45.141.215.0/24","SERVICES-1337-GMBH, DE","NL"
"les-taxis-g7.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"outlookmail.fr","","","","",""
"regulariser-penalite.fr","54.39.192.142","16276","54.39.0.0/16","OVH, FR","CA"
"serviceantaigouv.fr","","","","",""
