"fqdn","ip","asn","ip_prefix","owner","cc"
"antaiservicedggif.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"chronopost-colisinfo.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"chronopost-mon-suivi.fr","104.237.234.48","NA","NA","NA","US"
"compte-acces.fr","34.163.37.95","396982","34.163.0.0/18","GOOGLE-CLOUD-PLATFORM, US","US"
"hypermarchesdistribution.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"lacosteoutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"litige-colis.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"lnsee.fr","217.160.0.76","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"pampersboutique.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"pampersstore.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"service-factureorange.fr","","","","",""
"service-paypal.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
