"fqdn","ip","asn","ip_prefix","owner","cc"
"airmax95.fr","","","","",""
"amendes-services.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"aninebin.france.fr","","","","",""
"antai-alerte.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"antaiapaiement.fr","62.4.16.180","12876","62.4.0.0/19","Online SAS, FR","FR"
"chronno-post.fr","217.160.0.241","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"chronopost-suivis.fr","217.160.0.161","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"contravention-antai.fr","213.226.123.154","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"corteizsiteofficiel.fr","","","","",""
"dhl-sendungsverfolgung.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"dhl-trackpost.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"dickies-paris.fr","196.247.58.145","41564","196.247.58.0/24","AS41564, GB","SC"
"email-pepsico.fr","64.190.63.111","47846","64.190.62.0/23","SEDO-AS, DE","DE"
"infogouvv.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"karcher.france.fr","","","","",""
"leroymerline.fr","217.160.0.9","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mariotthotels.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"netflixrenouvellement.fr","","","","",""
"oneractive.france.fr","","","","",""
"ortlie.france.fr","","","","",""
"ortliebparis.fr","","","","",""
"paytel.fr","","","","",""
"ralphlaure.frsolde.fr","","","","",""
"recup-bachaplib.fr","213.158.94.242","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"recup-paylb.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"recupvirementpayinstant.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"serviceauthclient.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"sg-espaceconnect.fr","","","","",""
"stuss.francesite.fr","","","","",""
"stussy-outlet.fr","165.231.10.28","57858","165.231.10.0/24","AS57858, SC","SC"
"system-u.fr","81.93.9.188","8399","81.93.0.0/19","SEWAN-, FR","FR"
"the-northfaceoutlet.fr","193.37.145.73","210403","193.37.145.0/24","LWS, FR","FR"
"thenorthfaces.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ticketsmaster.fr","","","","",""
"tn-outlet-online.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"uggoutletstore.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"vitalesecu-ameli.fr","45.95.232.237","207713","45.95.232.0/24","GIR-AS, RU","RU"
"westfielde.fr","217.160.0.236","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
