"fqdn","ip","asn","ip_prefix","owner","cc"
"adidasyeezy.fr","104.21.74.86","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"adldas-campus.fr","185.98.131.45","210403","185.98.131.0/24","LWS, FR","FR"
"antailignemaj.fr","87.121.87.39","215862","87.121.87.0/24","SOUZA-AS, BR","BG"
"contraventions-antai.fr","3.120.33.114","16509","3.120.0.0/14","AMAZON-02, US","US"
"jouetsclub.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"monc-espaces.fr","5.135.175.146","16276","5.135.0.0/16","OVH, FR","FR"
"nike-tnpascher.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"procedure-carte-identite.fr","185.98.131.192","210403","185.98.131.0/24","LWS, FR","FR"
"recup-deliv.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"relivraison-chrono.fr","","","","",""
"secpayleb-onc.fr","195.35.15.229","47583","195.35.8.0/21","AS-HOSTINGER, CY","DE"
"support-antai.fr","217.160.0.159","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"voscomptsenline-labonquepostale.fr","89.163.255.158","24961","89.163.128.0/17","MYLOC-AS IP Backbone of myLoc managed IT AG, DE","DE"
