"fqdn","ip","asn","ip_prefix","owner","cc"
"amendesantaidgif.fr","185.216.68.68","200019","185.216.68.0/24","ALEXHOST, MD","BG"
"antai-contraventions.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"blakel.france.fr","","","","",""
"c-paypal.fr","178.62.1.75","14061","178.62.0.0/18","DIGITALOCEAN-ASN, US","US"
"chronoo.fr","91.208.197.222","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"chronopost-express-infos.fr","","","","",""
"chronopost-relivraisons.fr","45.86.86.206","200019","45.86.86.0/24","ALEXHOST, MD","RU"
"chronopost-suiviclient.fr","37.221.65.23","200019","37.221.64.0/22","ALEXHOST, MD","RU"
"chu-bdx.fr","217.160.0.133","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"chu-grenoblesalpes.fr","","","","",""
"departement-ant.fraude.fr","","","","",""
"eleclerc-cookeo-rouge.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"geo.franceshop.fr","","","","",""
"leduffgroupe.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"messagerie-annonce.fr","","","","",""
"nikeblazerpascher.fr","162.213.251.204","22612","162.213.251.0/24","NAMECHEAP-NET, US","US"
"paiements-amendes.fr","162.240.152.79","46606","162.240.0.0/15","UNIFIEDLAYER-AS-1, US","US"
"pepe-jeans.fr","196.196.38.225","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"ppaypal.fr","178.62.1.75","14061","178.62.0.0/18","DIGITALOCEAN-ASN, US","US"
"regularisation-amende.fr","","","","",""
"sgsecure-synchronisation.fr","","","","",""
"stef-group.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"suiviscolis-chrono.fr","","","","",""
"xn--direction-administrative-financire-68c.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
