"fqdn","ip","asn","ip_prefix","owner","cc"
"aaxiome.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"abonnement-client.fr","","","","",""
"accessid-.frwebmail.fr","","","","",""
"accesswebmail-orangepluse.fr","46.30.215.11","51468","46.30.208.0/21","ONECOM, DK","DK"
"amendeantai.fr","195.110.34.236","210403","195.110.34.0/23","LWS, FR","FR"
"chronopost-suivi-colis.fr","","","","",""
"chronopostservicenet.fr","","","","",""
"chronopostsupportt.fr","","","","",""
"chronopostsuzy.fr","","","","",""
"chronpostnicolas.fr","","","","",""
"dgfip-finance-gouvv.fr","217.160.0.53","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"e-services-laposte.fr","194.26.192.200","210558","194.26.192.0/24","SERVICES-1337-GMBH 1337-SERVICES-GMBH-NETWORK, DE","DE"
"fauxbillet.fr","0.0.0.0","NA","NA","NA",""
"gendarmeriedeseinemaritime.fr","104.21.11.210","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"gls-spain.fr","72.14.185.43","63949","72.14.176.0/20","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"indemnite-aide-carburant.fr","91.208.184.160","200019","91.208.184.0/24","ALEXHOST, MD","MD"
"info-renouvellement-sante.fr","213.226.123.203","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"kurtgeiger.france.fr","","","","",""
"kway-store.fr","217.160.0.6","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"livraisonchronoposte.fr","","","","",""
"magasinmizun.france.fr","","","","",""
"reccup-payllib.fr","213.158.94.242","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"service-livraisondhl.fr","15.197.142.173","16509","15.197.128.0/20","AMAZON-02, US","US"
"sgsecure-synchronisation.fr","45.33.2.79","63949","45.33.0.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"suivi-chronopost-tracking.fr","","","","",""
"suivicolis-chrono.fr","","","","",""
"transport-supportclient.fr","","","","",""
