"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-info.france.fr","","","","",""
"ameli-mise-a-jour-carte-vitale.fr","3.231.206.57","14618","3.224.0.0/12","AMAZON-AES, US","US"
"amendesdgifservice.fr","62.182.81.195","30860","62.182.80.0/23","YURTEH-AS, UA","UA"
"bureau-finances.fr","","","","",""
"coli-livraison.fr","176.123.1.115","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"demandecartevitales.fr","140.82.59.172","20473","140.82.56.0/22","AS-CHOOPA, US","US"
"dhl.wf","195.35.15.6","47583","195.35.8.0/21","AS-HOSTINGER, CY","DE"
"droits-ameli.fr","","","","",""
"espace-sante.france.fr","","","","",""
"formulaire-annulation.fr","51.79.72.190","16276","51.79.0.0/17","OVH, FR","CA"
"instagran.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"ma-relivraison-chronopost.fr","213.226.123.203","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"marie-curie-nogent-sur-oise-ac-amiens.fr","145.239.37.162","16276","145.239.0.0/16","OVH, FR","FR"
"monsuivi-sg.fr","104.21.65.128","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"sante-public.fr","213.226.123.203","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"trajet-colis-dhl.fr","62.182.81.195","30860","62.182.80.0/23","YURTEH-AS, UA","UA"
"virementinstantsecur.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
