"fqdn","ip","asn","ip_prefix","owner","cc"
"activationticket.fr","145.14.156.61","47583","145.14.156.0/22","AS-HOSTINGER, CY","NL"
"amazonserviceassistance.fr","141.255.162.202","51852","141.255.160.0/21","PLI-AS, PA","PA"
"ameli-mondossier.fr","80.82.215.213","24961","80.82.208.0/20","MYLOC-AS IP Backbone of myLoc managed IT AG, DE","DE"
"amendes-login-france.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"americannexpress.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"assistance-disney.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"banque-actualisations.fr","185.81.157.200","198375","185.81.156.0/22","INU-AS, FR","FR"
"carte-opposition.fr","","","","",""
"certificat-vignette-crit-air.fr","135.125.34.215","16276","135.125.0.0/17","OVH, FR","FR"
"chrono-infosuivi.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"chronopost-enligne.fr","","","","",""
"chronopost-suivie-info.fr","","","","",""
"chronoposte-client.fr","","","","",""
"distriartisant.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"gendarmerierpc.fr","216.239.34.21","15169","216.239.34.0/24","GOOGLE, US","US"
"help-chronopost-france.fr","193.47.61.169","211252","193.47.61.0/24","AS_DELIS, US","BG"
"info-disney.fr","","","","",""
"infos-ducompte.fr","185.83.214.222","48357","185.83.214.0/24","K4X, EE","PT"
"instruction-colis-chronopost.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"ma-carte-info.fr","23.254.229.86","54290","23.254.224.0/21","HOSTWINDS, US","US"
"mon-abonnement-renouvellement.fr","37.221.65.83","200019","37.221.64.0/22","ALEXHOST, MD","RU"
"mon-instruction-chronopost.fr","194.87.31.183","210352","194.87.31.0/24","SERVER4-AS, RU","CZ"
"mondossiercetelem.fr","195.181.250.54","48689","195.181.248.0/22","WEBGLOBE-SK-AS, SK","SK"
"nosdeoirs.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"orangae.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ourchette-et-bikini.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"paiement-servicenetfiixfr.fr","216.239.38.21","15169","216.239.38.0/24","GOOGLE, US","US"
"reception-ameli.fr","185.150.24.67","44592","185.150.24.0/22","SKYLINK, NL","NL"
"regularisation-abonnement-netflix.fr","37.221.65.151","200019","37.221.64.0/22","ALEXHOST, MD","RU"
"renouv-vitale.fr","185.83.214.222","48357","185.83.214.0/24","K4X, EE","PT"
"renouvellement-assurancesante-ameli.fr","141.136.42.134","47583","141.136.42.0/24","AS-HOSTINGER, CY","LT"
"renouvellement-carte-assure.fr","44.202.235.239","14618","44.192.0.0/11","AMAZON-AES, US","US"
"scwharzkopf.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"service-renouvellement-ameli.fr","193.42.33.189","138687","193.42.33.0/24","XDEER-AS-AP Xdeer Limited, HK","BG"
"sfr-espace-client-esim.fr","5.42.199.25","49943","5.42.199.0/24","ITRESHENIYA-AS, RU","RU"
"sfr-support.fr","45.41.240.3","25369","45.41.240.0/24","BANDWIDTH-AS, GB","US"
"societegenerale-application.fr","47.87.170.187","35913","47.87.168.0/22","DEDIPATH-LLC, US","US"
"sprorts.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"suivichronopacheminement.fr","","","","",""
"support-amazn.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"support-paypal.fr","193.47.61.169","211252","193.47.61.0/24","AS_DELIS, US","BG"
"tribago.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"videolan.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"vignetteair.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"xn--monespaceclientle-6sb.fr","47.87.170.187","35913","47.87.168.0/22","DEDIPATH-LLC, US","US"
