"fqdn","ip","asn","ip_prefix","owner","cc"
"2023-chronopost.fr","51.195.198.23","16276","51.195.0.0/16","OVH, FR","FR"
"account-plus.fr","45.145.166.250","207992","45.145.166.0/24","FEELB, FR","FR"
"ameli-service2023.fr","","","","",""
"annulation-esim-sfr.fr","45.148.119.47","203790","45.148.119.0/24","UP-NETWORK, FR","CH"
"bouygues-es-fmfrance.fr","81.169.145.149","6724","81.169.144.0/22","STRATO STRATO AG, DE","DE"
"chronopost-client-suivi.fr","62.4.18.67","12876","62.4.0.0/19","Online SAS, FR","FR"
"chronospostsuvie.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"cle-digitale-bnp-paribas.fr","","","","",""
"compteameliassurancemaladie.fr","","","","",""
"connexion-bnp-paribas.fr","","","","",""
"crit-airs.fr","2.56.247.111","39421","2.56.247.0/24","SAPINET-AS, FR","DE"
"e-simsfr.fr","","","","",""
"edf-remboursement-client.fr","185.225.232.55","51167","185.225.232.0/23","CONTABO, DE","DE"
"em27pa-societegenerale.fr","","","","",""
"gestion-netflix.fr","","","","",""
"larcep.fr","104.247.82.54","206834","104.247.82.0/23","TEAMINTERNET-CA-AS, DE","CA"
"lolivierassurance.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"mon-renouvellement-client.fr","147.135.152.202","16276","147.135.128.0/17","OVH, FR","FR"
"moncompte-auchan.fr","","","","",""
"net-abonnement-regulation.fr","","","","",""
"netflix-login.fr","","","","",""
"netflixaide.fr","","","","",""
"ntflx-renouvellement.fr","80.76.51.231","211252","80.76.51.0/24","AS_DELIS, US","BG"
"particulier-service.fr","","","","",""
"paynetflix.fr","","","","",""
"poinp.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"pointchronopost-suivi.fr","194.180.48.137","211252","194.180.48.0/24","AS_DELIS, US","BG"
"ppl-secur.fr","45.41.240.3","25369","45.41.240.0/24","BANDWIDTH-AS, GB","US"
"renouvellement-abonnement.fr","152.89.196.187","57523","152.89.196.0/24","CHANGWAY-AS, HK","RU"
"secureauth.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"service-confirmerenouvevita.fr","46.23.109.60","211895","46.23.109.0/24","SERVERIUS-USERS-AS, NL","AZ"
"sfr-annulation.fr","45.128.234.183","211252","45.128.234.0/24","AS_DELIS, US","BG"
"sthil-revendeur.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"suiviclientpart-chronopost.fr","35.183.26.133","16509","35.182.0.0/15","AMAZON-02, US","US"
