"fqdn","ip","asn","ip_prefix","owner","cc"
"amazon-payment.fr","179.43.142.228","51852","179.43.128.0/18","PLI-AS, PA","PA"
"amazon-renouvellement.fr","45.12.253.85","211252","45.12.253.0/24","AS_DELIS, US","BG"
"authentification-securpass.fr","43.201.110.245","16509","43.200.0.0/14","AMAZON-02, US","US"
"bnp-secure-sms.fr","52.47.204.171","16509","52.47.0.0/16","AMAZON-02, US","US"
"carte-ameli-renouvellement.fr","141.255.162.202","51852","141.255.160.0/21","PLI-AS, PA","PA"
"chronopost-facturations.fr","89.23.103.21","207713","89.23.103.0/24","GIR-AS, RU","RU"
"chronopost-suivi-aide.fr","51.38.37.3","16276","51.38.0.0/16","OVH, FR","FR"
"compte-verification.fr","194.87.31.183","210352","194.87.31.0/24","SERVER4-AS, RU","CZ"
"compteinfo.fr","51.91.253.231","16276","51.91.0.0/16","OVH, FR","FR"
"espace-livraison.fr","","","","",""
"help-compte.fr","45.93.138.43","47583","45.93.136.0/22","AS-HOSTINGER, CY","CY"
"helpdisneyplus.fr","62.210.168.178","12876","62.210.0.0/16","Online SAS, FR","FR"
"instagrame.fr","146.59.209.152","16276","146.59.0.0/16","OVH, FR","FR"
"lacartevitale-renouvellement.fr","45.12.253.85","211252","45.12.253.0/24","AS_DELIS, US","BG"
"paylib-activation2023.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"plateforme-chronopost.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"plateforme-service-validation.fr","91.234.195.179","210403","91.234.194.0/23","LWS, FR","FR"
"platerforme-chronopost.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"sante-2023.fr","141.255.162.202","51852","141.255.160.0/21","PLI-AS, PA","PA"
"securpass-authentification.fr","15.236.40.116","16509","15.236.0.0/15","AMAZON-02, US","US"
"serviceclientameli.fr","141.255.162.202","51852","141.255.160.0/21","PLI-AS, PA","PA"
"sfr-antifraude.fr","45.12.253.85","211252","45.12.253.0/24","AS_DELIS, US","BG"
"sfr-paiement-abonnement.fr","45.12.253.85","211252","45.12.253.0/24","AS_DELIS, US","BG"
"stokomani-group.fr","193.37.145.73","210403","193.37.145.0/24","LWS, FR","FR"
"supportchronopost.fr","62.210.144.140","12876","62.210.0.0/16","Online SAS, FR","FR"
"suspensioncompte.fr","191.101.13.243","47583","191.101.12.0/22","AS-HOSTINGER, CY","AE"
"trackchronopost.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"xn--ameli-connexion-scurise-rccf.fr","141.255.162.202","51852","141.255.160.0/21","PLI-AS, PA","PA"
