"fqdn","ip","asn","ip_prefix","owner","cc"
"abritels.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"actualisationcartevitale.fr","62.4.31.183","12876","62.4.0.0/19","Online SAS, FR","FR"
"airbinb.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"airbnbs.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ameli-formulaire-cartevitale.fr","","","","",""
"ameli-renouveiiement.fr","","","","",""
"aut-occasion.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"authentification-3dsecured.fr","45.86.86.196","200019","45.86.86.0/24","ALEXHOST, MD","RU"
"banque-infogouv.fr","185.81.157.148","198375","185.81.156.0/22","INU-AS, FR","FR"
"baz-ile.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"brestcybertek.fr","51.83.37.23","16276","51.83.0.0/16","OVH, FR","FR"
"caisse-depargne-connexion.fr","194.87.217.179","208226","194.87.217.0/24","OUIHEBERG, FR","CZ"
"chronopost-aidecolis.fr","179.61.246.188","47583","179.61.246.0/24","AS-HOSTINGER, CY","AE"
"chronopost-aidesuivi.fr","2.57.90.16","47583","2.57.90.0/24","AS-HOSTINGER, CY","CY"
"client-support-ameli.fr","62.4.31.182","12876","62.4.0.0/19","Online SAS, FR","FR"
"cnams-occitanie.fr","","","","",""
"criscounicaen.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"critair-suivis.fr","240.0.0.1","NA","NA","NA",""
"crocs-france.fr","5.157.59.38","41564","5.157.59.0/24","AS41564, GB","US"
"dossier-antai.fr","45.95.233.26","207713","45.95.233.0/24","GIR-AS, RU","RU"
"envoie-ameli.fr","5.8.10.95","34665","5.8.10.0/23","PINDC-AS, RU","RU"
"fastfootball.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"formulaire-aide-ameli.fr","","","","",""
"formulaire-renouvellement-aide.fr","172.18.172.10","NA","NA","NA",""
"fr-bateg.fr","185.135.132.103","210403","185.135.132.0/24","LWS, FR","FR"
"fr-gcc.fr","185.135.132.103","210403","185.135.132.0/24","LWS, FR","FR"
"fr-sogetrel.fr","185.135.132.103","210403","185.135.132.0/24","LWS, FR","FR"
"garde-d-enfants-ooreka.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"greffetc-paris.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"impots-gouvernement.fr","185.142.53.240","34534","185.142.53.0/24","BULLIONET, FR","FR"
"info-livraison-colis.fr","165.73.249.227","40676","165.73.249.0/24","AS40676, US","ZA"
"infos-2023.fr","62.4.16.148","12876","62.4.0.0/19","Online SAS, FR","FR"
"instance-chronopost.fr","149.202.251.70","16276","149.202.0.0/16","OVH, FR","FR"
"livraison-chronoposts.fr","194.180.48.83","211252","194.180.48.0/24","AS_DELIS, US","BG"
"mercote.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"netflix-active.fr","194.163.153.8","51167","194.163.128.0/18","CONTABO, DE","DE"
"netflix-restriction-compte.fr","193.47.61.180","211252","193.47.61.0/24","AS_DELIS, US","BG"
"netflixsubscription.fr","62.4.16.148","12876","62.4.0.0/19","Online SAS, FR","FR"
"pages-annuaire.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
