"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-info.fr","163.5.160.131","399486","163.5.160.0/24","VIRTUO, CA","FR"
"actualisation-abonnement.fr","","","","",""
"alodocteur.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"ameli-cartevitale.fr","152.89.196.187","57523","152.89.196.0/24","CHANGWAY-AS, HK","RU"
"banque-cic.fr","","","","",""
"c-appleid-apple.fr","178.62.12.13","14061","178.62.0.0/18","DIGITALOCEAN-ASN, US","US"
"caisse-epargne-verification.fr","64.74.161.57","63018","64.74.161.0/24","DEDICATED, US","US"
"carte-ameli.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"chargeupstore.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"chronopost-support-suivi.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"chronopostransports.fr","54.36.99.101","16276","54.36.0.0/16","OVH, FR","FR"
"chronopostsecure.fr","","","","",""
"ei-appleid-apple.fr","178.62.12.13","14061","178.62.0.0/18","DIGITALOCEAN-ASN, US","US"
"eni-brest.fr","","","","",""
"envoie-chronpost.fr","","","","",""
"esim-contact.fr","217.160.0.180","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"esim-info.fr","3.71.181.105","16509","3.64.0.0/12","AMAZON-02, US","US"
"espaceassistanceclient.fr","","","","",""
"espacecompte-client.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"filabasket.fr","77.78.104.3","15685","77.78.96.0/20","CASABLANCA-AS Internet & Collocation Provider, CZ","CZ"
"genes-ensai.fr","","","","",""
"info-service.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"infogroffe.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"je-regularise-mon-abonnnement.fr","37.221.65.145","200019","37.221.64.0/22","ALEXHOST, MD","RU"
"lefiguro.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"lille-ieseg.fr","","","","",""
"manouvellecartevital.fr","179.43.182.120","51852","179.43.128.0/18","PLI-AS, PA","PA"
"manouvellecartevitale.fr","179.43.182.120","51852","179.43.128.0/18","PLI-AS, PA","PA"
"messagerieboncoin.fr","","","","",""
"mnespacea2023aj.fr","51.68.225.92","16276","51.68.0.0/16","OVH, FR","FR"
"monespacecreditmutuel.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"moneuvre.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"n26-support.fr","135.125.34.217","16276","135.125.0.0/17","OVH, FR","FR"
"netflix-mon-compte.fr","135.125.34.218","16276","135.125.0.0/17","OVH, FR","FR"
"netflix-rez.fr","35.183.32.216","16509","35.182.0.0/15","AMAZON-02, US","US"
"notifs-chronopost.fr","213.226.123.102","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","RU"
"payement-leboncoin.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"psabanques.fr","45.145.164.209","207992","45.145.164.0/24","FEELB, FR","FR"
"restrictioncompteclient.fr","146.19.168.126","207992","146.19.168.0/24","FEELB, FR","FR"
"service-assurancemaladie.fr","91.208.197.137","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"suivi-expedition.fr","89.23.103.7","207713","89.23.103.0/24","GIR-AS, RU","RU"
"suivre-votre-colis.fr","217.160.153.149","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"support-populaire.fr","5.199.162.162","16125","5.199.162.0/23","CHERRYSERVERS1-AS, LT","LT"
"votrecarteameli.fr","","","","",""
"xn--cnce-espace-scurit-nwbf.fr","45.14.165.231","211252","45.14.165.0/24","AS_DELIS, US","BG"
