"fqdn","ip","asn","ip_prefix","owner","cc"
"aidecreditmutuelle.fr","217.160.38.103","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"amazok.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"amnaoz.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"banquesg.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"canadapost.fr","104.237.234.138","16628","104.237.234.0/24","DEDICATED-FIBER-COMMUNICATIONS, US","US"
"centarlesupelec.fr","","","","",""
"chrno-suivi-acheminement.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"colissimoexpress.fr","46.105.29.75","16276","46.105.0.0/16","OVH, FR","FR"
"compte-client-netflix.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"critair-renouvellement.fr","45.12.253.85","211252","45.12.253.0/24","AS_DELIS, US","BG"
"critairsuivi.fr","","","","",""
"erreur-service-chronopost.fr","","","","",""
"esim-changement.fr","","","","",""
"expert-chronopost.fr","213.32.89.218","16276","213.32.0.0/17","OVH, FR","FR"
"finance-publique-secu.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"incident-servicestreaming.fr","179.43.154.206","51852","179.43.128.0/18","PLI-AS, PA","PA"
"llbc-transfr.fr","145.14.156.57","47583","145.14.156.0/22","AS-HOSTINGER, CY","NL"
"manazon.fr","34.102.136.180","396982","34.100.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"mes-informations-netflix.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"netflixservicesligne.fr","216.239.36.21","15169","216.239.36.0/24","GOOGLE, US","US"
"particulierssg.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
"plazaimmobilier.fr","0.0.0.0","NA","NA","NA",""
"portal-facturation.ovh","54.36.91.62","16276","54.36.0.0/16","OVH, FR","FR"
"regularisation-colis.fr","88.151.197.147","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"secu-espacenickel.fr","51.89.242.50","16276","51.89.0.0/16","OVH, FR","FR"
"secuinfo-ameli.fr","185.181.8.144","60781","185.181.8.0/24","LEASEWEB-NL-AMS-01 Netherlands, NL","GI"
"service-amzon.fr","194.50.111.13","203790","194.50.111.0/24","UP-NETWORK, FR","CH"
"serviceclientidbnp.fr","","","","",""
"serviceclientnickel.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"services-amzon.fr","217.21.78.55","47583","217.21.76.0/22","AS-HOSTINGER, CY","DE"
"services-paypl.fr","","","","",""
"sfr-support-esim.fr","81.161.229.89","211252","81.161.229.0/24","AS_DELIS, US","BG"
"sg-identification-client.fr","88.151.197.132","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
"suivis-retard.fr","45.35.14.27","40676","45.35.14.0/24","AS40676, US","US"
"vitale-secuameli.fr","194.37.81.109","60781","194.37.81.0/24","LEASEWEB-NL-AMS-01 Netherlands, NL","GI"
"wwwsg.fr","199.59.243.222","16509","199.59.243.0/24","AMAZON-02, US","US"
