"fqdn","ip","asn","ip_prefix","owner","cc"
"adventureland.fr","","","","",""
"airjordanpaschere.fr","185.27.134.209","34119","185.27.132.0/22","WILDCARD-AS Wildcard UK Limited, GB","GB"
"autryshoes-france.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"brunocasino-2.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"brunocasinoconnexion.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"casinozerlogin365.fr","104.21.16.1","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"eeem0.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"madnixcasino7.fr","172.67.137.226","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"ovh-eu.fr","217.160.0.120","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"rhbanquepostale.fr","217.160.0.139","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"seaemo.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"securappli-webprotect.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"seeem0.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"service-assistance-client.fr","","","","",""
"sieem0.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
