"fqdn","ip","asn","ip_prefix","owner","cc"
"ameii.fr","147.79.103.34","47583","147.79.96.0/21","AS-HOSTINGER, CY","US"
"annulation-ulys.fr","196.251.85.244","401120","196.251.85.0/24","CHEAPY-HOST, US","SC"
"chorus-litige.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"chotmail.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"electrodepot-groupe.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"espace-docconfidentiels.fr","3.125.172.46","16509","3.124.0.0/14","AMAZON-02, US","US"
"gr0upe-inca.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"lavilledeparis.fr","104.247.81.53","206834","104.247.80.0/22","TEAMINTERNET-CA-AS, DE","CA"
"salomon-france.fr","104.21.0.223","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"uni-catholille.fr","198.185.159.144","53831","198.185.159.0/24","SQUARESPACE, US","US"
"yvibetcasino.fr","172.67.147.218","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
