"fqdn","ip","asn","ip_prefix","owner","cc"
"annulation-dgccrf.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"asicsfr.fr","104.21.17.252","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"barreaudelyon.fr","217.160.0.149","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"bigclashconnexion.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"connect-reglement.fr","45.14.224.42","62068","45.14.224.0/24","SPECTRAIP SpectraIP B.V., NL","NL"
"credit-agri-ca.fr","172.67.159.148","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"lidls-store.fr","191.101.104.32","47583","191.101.104.0/24","AS-HOSTINGER, CY","AE"
"login-microsoft.fr","158.178.198.42","31898","158.178.192.0/20","ORACLE-BMC-31898, US","US"
"maillotspack.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"opposition-banquepostale.fr","","","","",""
"secure-ccf.fr","213.255.195.57","210403","213.255.195.0/24","LWS, FR","FR"
"smeg-france.fr","","","","",""
"spinbarafr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"ticketmall.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
