"fqdn","ip","asn","ip_prefix","owner","cc"
"assistance-appstore.fr","31.220.90.186","51167","31.220.88.0/21","CONTABO, DE","DE"
"banquedebourse.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"big-clash-fr.fr","","","","",""
"bigclashfrance.fr","","","","",""
"creasite-web.fr","195.35.60.157","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"finance-publique.fr","","","","",""
"francecanal.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE, US","US"
"hunter-boots-france.fr","172.67.149.205","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"inforecharge.fr","216.239.34.21","15169","216.239.34.0/24","GOOGLE, US","US"
"kasiopefrance.fr","23.227.38.68","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"service-nepasrpondre.fr","217.160.0.238","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"verificationcoupons.fr","72.60.93.90","47583","72.60.88.0/21","AS-HOSTINGER, CY","LT"
