"fqdn","ip","asn","ip_prefix","owner","cc"
"cram-bretagne.fr","","","","",""
"espace-impots.fr","104.21.20.37","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"fftbilleterie.fr","91.108.101.72","47583","91.108.101.0/24","AS-HOSTINGER, CY","DE"
"forticlient-vpn.fr","172.67.205.125","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"gadgetshopofficiel.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"info-ulys.fr","45.152.162.134","200019","45.152.162.0/24","ALEXHOST, MD","DE"
"mango-outlet.fr","172.67.201.120","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"n0z.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"outlet-ugg.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"portail-impots.fr","104.21.34.103","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"scuffersfrancefr.fr","104.21.96.63","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"sorbonne-uni.fr","217.160.0.252","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"wanad0o.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
