"fqdn","ip","asn","ip_prefix","owner","cc"
"alexandercasino-bet.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"assistances-sg-intranet.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"carplusfrance.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"carrefoursa.fr","185.230.63.186","58182","185.230.63.0/24","WIX_COM, IL","IL"
"nine-casino-online.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"notify-cashbee.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"rabonafr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"renouvellementcarte-vital.fr","217.160.0.206","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"spin-million-casino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"spinsy-casino-online.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"spinsy.fr","","","","",""
"univ-llile.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"votrecarte-vitale.fr","217.160.0.249","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"wildsinos.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
