"fqdn","ip","asn","ip_prefix","owner","cc"
"assurance-ameli.fr","45.152.162.140","200019","45.152.162.0/24","ALEXHOST, MD","DE"
"cleobetrafr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"dudespin-france.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"dudespin-officiel.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"france3-regions.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"julconcertfrance.fr","160.153.0.77","209242","160.153.0.0/24","CLOUDFLARESPECTRUM Cloudflare, Inc., US","US"
"lanista-casino.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"lanista-france.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"lanista-officiel.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"only-spin.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"onlyspinsfr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"rnondialrelay.fr","104.168.140.40","54290","104.168.128.0/17","HOSTWINDS, US","US"
"sante-remboursement.fr","217.160.0.107","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"securisationsservice.fr","104.21.54.7","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"services-opposition.fr","","","","",""
"services-oppositions.fr","","","","",""
"uniqloparis.fr","104.160.4.241","41564","104.160.4.0/24","AS41564, GB","SC"
"vansfrance.fr","104.21.66.134","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
