"fqdn","ip","asn","ip_prefix","owner","cc"
"amonbet-france.fr","","","","",""
"betalice-fr.fr","","","","",""
"browser-prime.fr","149.248.77.248","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"casinoinfinity-fr.fr","","","","",""
"casinoneosurf.fr","103.224.212.204","133618","103.224.212.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"casinopaysafecard.fr","103.224.212.204","133618","103.224.212.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"casinova-france.fr","","","","",""
"celinepascher.fr","","","","",""
"celinereplique.fr","","","","",""
"clientsecu-sg.fr","38.109.11.119","60800","38.109.11.0/24","NHL-AS1, GB","US"
"cloudflare.yt","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"confirmationrdv-leboncoin-momo.fr","","","","",""
"coolzinocasino-fr.fr","","","","",""
"distribution-prime.fr","45.61.138.89","399629","45.61.138.0/24","BLNWX - BL Networks, US","US"
"email-prime.fr","45.61.138.89","399629","45.61.138.0/24","BLNWX - BL Networks, US","US"
"eservices-laposte.fr","104.21.78.193","13335","104.21.64.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"fast-slotsfr.fr","","","","",""
"fr856paiement-securise.fr","77.37.34.207","47583","77.37.34.0/23","AS-HOSTINGER, CY","DE"
"frumzi-casinoo.fr","","","","",""
"identity-prime.fr","45.61.138.89","399629","45.61.138.0/24","BLNWX - BL Networks, US","US"
"identory-prime.fr","45.61.138.89","399629","45.61.138.0/24","BLNWX - BL Networks, US","US"
"infos-prime.fr","149.248.77.248","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"julconcert-billetterie.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET - Cloudflare, Inc., US","CA"
"line-prime.fr","45.61.138.89","399629","45.61.138.0/24","BLNWX - BL Networks, US","US"
"liraspins-fr.fr","","","","",""
"mailer-prime.fr","45.61.138.89","399629","45.61.138.0/24","BLNWX - BL Networks, US","US"
"malinacasinoo.fr","","","","",""
"nyxbetscasinofr.fr","","","","",""
"office-prime.fr","149.248.77.248","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"omegapascher.fr","","","","",""
"omegareplique.fr","","","","",""
"redirection-mondial-relay.fr","45.74.10.133","213441","45.74.10.0/24","SLAYER-AS, GB","US"
"remboursement-support.fr","217.160.0.199","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"run-prime.fr","149.248.77.248","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"vwparis.fr","","","","",""
"vwpascher.fr","","","","",""
"vwreplique.fr","","","","",""
"vwvente.fr","","","","",""
"wonder-prime.fr","149.248.77.248","399629","149.248.77.0/24","BLNWX - BL Networks, US","US"
"xn--remboursement-sant-swb.fr","217.160.0.83","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
