"fqdn","ip","asn","ip_prefix","owner","cc"
"aldo-shoes.fr","172.67.134.12","13335","172.67.128.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"attdemondepot.fr","","","","",""
"bdmbet-casino.fr","103.224.212.201","133618","103.224.212.0/23","TRELLIAN-AS-AP Trellian Pty. Limited, AU","AU"
"bdmbetcasino.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"betkings.fr","172.67.152.120","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betlegend.fr","104.21.43.220","13335","104.21.32.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"betroom.fr","185.53.179.128","206834","185.53.179.0/24","TEAMINTERNET-CA-AS, DE","DE"
"buildabear-france.fr","","","","",""
"buildabearfr.fr","172.67.183.242","13335","172.67.176.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"caisse-epargne-celr.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"mes-marches-publics.fr","66.33.22.128","400940","66.33.22.0/23","RAILWAY - Railway, US","US"
"millionzenligne.fr","104.21.50.72","13335","104.21.48.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"nespressofr.fr","172.67.215.10","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"olympiquelyonnais-fc.fr","37.97.254.27","20857","37.97.128.0/17","TRANSIP-AS Amsterdam, the Netherlands, NL","NL"
"onlydate-fr.fr","172.67.144.7","13335","172.67.144.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"prefecture-ants.fr","","","","",""
"sg-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"spin-mamajouer.fr","172.67.211.76","13335","172.67.208.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"spinangafrance.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"spingranny-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"spinight-fr.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"spinmamaofficial.fr","104.21.8.36","13335","104.21.0.0/20","CLOUDFLARENET - Cloudflare, Inc., US","US"
"wetransffer.fr","128.65.195.180","29222","128.65.195.0/24","INFOMANIAK-AS, CH","CH"
"winamax-france.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
