"fqdn","ip","asn","ip_prefix","owner","cc"
"adidas-superstar.fr","","","","",""
"assurance-sociale.fr","217.160.0.135","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"credit-agri.fr","213.255.195.51","210403","213.255.195.0/24","LWS, FR","FR"
"esim-sfr.fr","169.40.135.186","209274","169.40.135.0/24","KRAKEN-NETWORK-ISP, GB","DE"
"espace-rendezvous.fr","","","","",""
"europe-prime.fr","","","","",""
"fra-prime.fr","149.248.76.232","399629","149.248.76.0/24","BLNWX - BL Networks, US","US"
"france-prime.fr","149.248.76.232","399629","149.248.76.0/24","BLNWX - BL Networks, US","US"
"gouv-crypto.fr","158.94.209.87","202412","158.94.209.0/24","OMEGATECH-AS, SC","TR"
"lclcredit.fr","91.108.101.104","47583","91.108.101.0/24","AS-HOSTINGER, CY","DE"
"mondial-reprog.fr","158.94.208.174","202412","158.94.208.0/24","OMEGATECH-AS, SC","TR"
"mondial-suivi.fr","","","","",""
"news-prime.fr","","","","",""
"newsletter-prime.fr","","","","",""
"npo-prime.fr","149.248.76.232","399629","149.248.76.0/24","BLNWX - BL Networks, US","US"
"nso-prime.fr","149.248.76.232","399629","149.248.76.0/24","BLNWX - BL Networks, US","US"
"pss-prime.fr","45.61.139.121","399629","45.61.139.0/24","BLNWX - BL Networks, US","US"
"push-prime.fr","45.61.139.121","399629","45.61.139.0/24","BLNWX - BL Networks, US","US"
"rec-ac-lyon.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"remboursement-dossier.fr","45.74.47.68","213441","45.74.47.0/24","SLAYER-AS, GB","US"
"ssp-prime.fr","45.61.139.121","399629","45.61.139.0/24","BLNWX - BL Networks, US","US"
"today-prime.fr","149.248.76.232","399629","149.248.76.0/24","BLNWX - BL Networks, US","US"
