"fqdn","ip","asn","ip_prefix","owner","cc"
"activate-cvitale.fr","","","","",""
"ameli-info-sante.fr","","","","",""
"amzsecureprofil.fr","194.31.150.24","47583","194.31.150.0/24","AS-HOSTINGER, CY","DE"
"ca-pyrenees-gacsogne.fr","80.92.65.215","24611","80.92.65.0/24","DCLUX-AS Datacenter Luxembourg, LU","LU"
"cartevital-renouv.fr","","","","",""
"cartevitale-assur.fr","","","","",""
"cartevitale-cmu.fr","","","","",""
"cdscount.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"ieboncoin.fr","64.190.63.111","47846","64.190.62.0/23","SEDO-AS, DE","DE"
"infomailsocietegenerale.fr","","","","",""
"lbc-achats.fr","109.106.246.111","47583","109.106.240.0/21","AS-HOSTINGER, CY","DE"
"lebeecoin.fr","154.49.216.228","34534","154.49.216.0/24","BULLIONET, FR","US"
"netflix-support-clients.fr","","","","",""
"netflix-update.fr","","","","",""
"renouvellement-ameli.fr","","","","",""
"sfr-espace.fr","46.101.219.163","14061","46.101.128.0/17","DIGITALOCEAN-ASN, US","US"
"sg-infosmsclient.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"sg-infosmsclients.fr","185.98.138.28","210403","185.98.136.0/22","LWS, FR","FR"
"support-renouvellement.fr","","","","",""
"vos-compteaacce.fr","","","","",""
"xn--sant-amli-e4ad.fr","","","","",""
"xn--scurite-sociale-bnb.fr","","","","",""
