"fqdn","ip","asn","ip_prefix","owner","cc"
"accueil-renouvellement.fr","","","","",""
"ameli-assure-cartevitale.fr","","","","",""
"ameli-cartevitale-info.fr","","","","",""
"ameli-espaceclient.fr","","","","",""
"amsyt.yt","","","","",""
"aojwe.yt","","","","",""
"assure-ameli-info.fr","","","","",""
"bvvaq.yt","","","","",""
"dfdhs.yt","","","","",""
"dh3a.yt","","","","",""
"dkajm.yt","","","","",""
"fsgfl.yt","","","","",""
"lwhmz.yt","","","","",""
"netflix-authentification.fr","","","","",""
"nexus.yt","109.234.164.79","50474","109.234.164.0/22","O2SWITCH, FR","FR"
"orange-mail.fr","","","","",""
"qaoqw.yt","","","","",""
"qihza.yt","","","","",""
"qsona.yt","","","","",""
"qwmsz.yt","","","","",""
"sdfmq.yt","","","","",""
"secur-ameli.fr","","","","",""
"secures-ameli.fr","70.32.1.32","32181","70.32.0.0/21","ASN-GIGENET, US","US"
"secures4-ameli.fr","199.115.116.43","30633","199.115.112.0/21","LEASEWEB-USA-WDC, US","US"
"secures5-ameli.fr","199.115.116.43","30633","199.115.112.0/21","LEASEWEB-USA-WDC, US","US"
"zkifw.yt","","","","",""
