"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-serviceclientinfos.fr","","","","",""
"ameli-web.fr","","","","",""
"amelicpam.fr","","","","",""
"amelifr-verif964.fr","","","","",""
"amf-secure.fr","","","","",""
"assurance-maaf.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"assure-ameli-cartevitale.fr","","","","",""
"bnpparibas-dsp2.fr","","","","",""
"clientsocietegeneral.fr","","","","",""
"confirmation-credit-agri.fr","","","","",""
"fraudecaissedepargne.fr","","","","",""
"gfouv.fr","185.53.177.52","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"inspectionparticuliers.fr","","","","",""
"ma-facture-sfr.fr","","","","",""
"monespace-securipass.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"netflix-serie.fr","","","","",""
"netflix-subscription.fr","","","","",""
"oguv.fr","185.53.177.51","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"secures-societegenerale.fr","","","","",""
"vitale-compte.fr","","","","",""
