"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-verifications.fr","","","","",""
"amelis-infos.fr","","","","",""
"annulation-sg.fr","","","","",""
"assurance-maladie-renouvellement.fr","","","","",""
"cdn-epaiment.fr","","","","",""
"client-relations.fr","","","","",""
"credit-mutuel-service.fr","","","","",""
"dlsney-plus.fr","","","","",""
"espace-identification.fr","","","","",""
"espacebanquepopulaire.fr","","","","",""
"espacemybred.fr","","","","",""
"espacemycreditdunord.fr","","","","",""
"formulairev3-ameli.fr","","","","",""
"microsoft-online-en.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"monespacecaissedepargne.fr","","","","",""
"monespacecreditmutuel.fr","","","","",""
"monespacelabanquepostale.fr","","","","",""
"neftlix.fr","18.194.53.198","16509","18.194.0.0/15","AMAZON-02, US","US"
"particulcreditmut.fr","","","","",""
"paypal-europe.fr","146.19.168.219","207992","146.19.168.0/24","FEELB, FR","FR"
"secure-carte-vitale.fr","","","","",""
"secures4-bnpparibas.fr","","","","",""
"secures7-ameli.fr","","","","",""
"servicenetfiix.fr","","","","",""
"xn--socitgenerales-ekbb.fr","88.151.197.156","208226","88.151.197.0/24","OUIHEBERG, FR","AZ"
