"fqdn","ip","asn","ip_prefix","owner","cc"
"3176.pm","","","","",""
"accueil-netflix.fr","","","","",""
"adidas-france.fr","165.231.10.38","57858","165.231.10.0/24","AS57858, US","SC"
"ameli-fr-acpam.fr","","","","",""
"ameli-verifie.fr","","","","",""
"ameliconnect.fr","","","","",""
"assurance-macarte-vitale.fr","171.22.147.226","NA","NA","NA","FR"
"cartevital-assure.fr","","","","",""
"espace-client-postale-assurances.fr","","","","",""
"impot-gov-m.fr","","","","",""
"informations-netflix.fr","","","","",""
"labanquepostale-voscomptes.fr","216.239.36.21","15169","216.239.36.0/24","GOOGLE, US","US"
"mobile-netflix.fr","","","","",""
"moncomptes-ameli.fr","","","","",""
"netflix-facturations.fr","45.131.187.251","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"netflx-connexion.fr","171.22.147.214","NA","NA","NA","FR"
"renouvellementcartevitale.fr","171.22.147.214","NA","NA","NA","FR"
"sms-netflix.fr","","","","",""
"support-renouvellement-facturation.fr","","","","",""
"vitale-cpamameli.fr","","","","",""
