"fqdn","ip","asn","ip_prefix","owner","cc"
"aide-social.fr","99.83.248.67","16509","99.83.240.0/20","AMAZON-02, US","US"
"am-cartevitale.fr","","","","",""
"ameli-infosante.fr","","","","",""
"ameli-renouvellement.fr","","","","",""
"appdisneyplus.fr","5.42.199.89","49943","5.42.199.0/24","ITRESHENIYA-AS, RU","RU"
"applehelp.fr","","","","",""
"auth-securepostalnosclientinformae.fr","","","","",""
"carte-vitale-support.fr","","","","",""
"compte-ameli-renouvellement.fr","","","","",""
"connexion-particuliers-sg.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"connexion-societegeneral.fr","","","","",""
"credits-du-nord.fr","","","","",""
"dfgbz.yt","","","","",""
"disneyofficiel.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"dpzjn.yt","","","","",""
"fdggm.yt","","","","",""
"fnac-magasin.fr","185.20.205.64","48854","185.20.204.0/22","ZITCOM, DK","DK"
"fyaaq.yt","","","","",""
"gouyv.fr","185.53.177.54","61969","185.53.176.0/22","TEAMINTERNET-AS, DE","DE"
"guvan.yt","","","","",""
"hhxaz.yt","","","","",""
"infospostaleclient.fr","","","","",""
"labanquepostalefr-voscomptes.fr","","","","",""
"login-orange.fr","","","","",""
"netflix-securite.fr","","","","",""
"offlce.fr","20.199.8.118","8075","20.192.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"ohcxd.yt","","","","",""
"particuliersbnpparibas.fr","","","","",""
"paypalsecure.fr","","","","",""
"qskon.yt","","","","",""
"qsyzz.yt","","","","",""
"qwkjh.yt","","","","",""
"qwsua.yt","","","","",""
"recovery-netflix.fr","45.131.187.253","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"renouv-en-ligne.fr","","","","",""
"robbm.yt","","","","",""
"sdfzn.yt","","","","",""
"servicemaladie-vitale.fr","","","","",""
"statut-abonnement.fr","192.162.70.139","210403","192.162.68.0/22","LWS, FR","FR"
"support-cvitale.fr","","","","",""
"support-leclerc.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"supportapple.fr","","","","",""
"tokyo.yt","46.30.213.102","51468","46.30.208.0/21","ONECOM, DK","DK"
"vczka.yt","","","","",""
"vfjja.yt","","","","",""
"vkmnz.yt","","","","",""
"weiha.yt","","","","",""
"wnvjh.yt","","","","",""
"womtr.yt","","","","",""
"xn--particulier-societegnral-ufcb.fr","","","","",""
"xn--socit-gnral-particuliers-efcbcb.fr","","","","",""
"xn--support-sant-meb.fr","","","","",""
"zjihq.yt","","","","",""
