"fqdn","ip","asn","ip_prefix","owner","cc"
"aides-ameli.fr","","","","",""
"am-ameli.fr","","","","",""
"ameli-demarches.fr","","","","",""
"ameli-informationscarte.fr","","","","",""
"amelie-renouvellement.fr","216.52.25.125","63018","216.52.25.0/24","DEDICATED, US","US"
"amelisucured.fr","","","","",""
"appconnection-societegenerale.fr","","","","",""
"assure-info.fr","79.110.52.138","9009","79.110.52.0/24","M247, RO","RO"
"authnetfiix.fr","45.131.187.253","58057","45.131.187.0/24","SECUREBIT Securebit Autonomous System, CH","CH"
"ca-verifpass.fr","","","","",""
"compteperso-acce.fr","34.240.160.162","16509","34.240.0.0/13","AMAZON-02, US","US"
"compteperso-acces.fr","213.249.67.17","42585","213.249.64.0/21","METAREGISTRAR, NL","NL"
"espace-edf.fr","","","","",""
"information-societegenerale.fr","","","","",""
"infosantepublique.fr","62.210.53.54","12876","62.210.0.0/16","Online SAS, FR","FR"
"s-societegenerale.fr","91.195.240.103","47846","91.195.240.0/23","SEDO-AS, DE","DE"
"sante-assure.fr","46.21.153.135","29802","46.21.153.0/24","HVC-AS, US","US"
"secure-societegeneral.fr","","","","",""
"securite-carte-vitale.fr","","","","",""
"securite-cartevitale.fr","","","","",""
"service-cpam.fr","","","","",""
"societegeneparticulie.fr","","","","",""
"societegeneral-secure.fr","","","","",""
"societegeneral-secureaccount.fr","","","","",""
"support-notification.fr","","","","",""
"xn--scurit-carte-bebf.fr","","","","",""
