"fqdn","ip","asn","ip_prefix","owner","cc"
"account-netflix.fr","","","","",""
"allianzpatrimoine.fr","","","","",""
"alpha-sharpe.fr","145.239.37.162","16276","145.239.0.0/16","OVH, FR","FR"
"amende-infraction-antai.fr","213.158.93.40","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"apple-connecte.fr","45.140.19.52","212913","45.140.19.0/24","TIMEHOST-AS, UA","AE"
"assurancemaladie-france.fr","94.103.188.243","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"authpay-lep.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ch0n0p0st-delivery.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"chaussures-homme.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ee-m0re.re","51.161.122.78","16276","51.161.0.0/17","OVH, FR","CA"
"fredperryfrance.fr","","","","",""
"info-sante-sms.fr","104.21.39.57","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"kone-sneakers.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"laposte-suivie.fr","77.90.37.56","215240","77.90.37.0/24","NETRESEARCH, GB","DE"
"lvmh-luxe.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ma-carte-en-ligne.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"ma-cartevitale.fr","154.216.19.243","215240","154.216.19.0/24","NETRESEARCH, GB","SC"
"ma-relance-en-ligne.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"mastery-ticket.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"mes-amendes.fr","83.229.19.82","210403","83.229.19.0/24","LWS, FR","FR"
"monespaceperso-ameli.fr","","","","",""
"monrenouvellement-sante.fr","193.143.1.97","198953","193.143.1.0/24","PROTON66, RU","RU"
"myiptvstore.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"netflixrenouvellement.fr","45.139.104.106","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"orangsecurr.fr","","","","",""
"pandoramegastore.fr","104.21.93.70","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"services-verification.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"sgsecure.fr","217.160.0.233","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
