"fqdn","ip","asn","ip_prefix","owner","cc"
"agefiph-emploi.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"agefiph-emplois.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"agefiph-handicapes.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"certificat-vitale.fr","","","","",""
"controle-ticket.fr","213.158.93.40","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"espace-renouvellement-sante.fr","","","","",""
"espaceaide-ameli.fr","213.232.235.79","200019","213.232.235.0/24","ALEXHOST, MD","RU"
"filashop.fr","","","","",""
"formulaires-vitale.fr","","","","",""
"gestioncarte-vitale.fr","","","","",""
"hellobnak.fr","","","","",""
"hellyhansenworkwear.fr","196.196.154.233","58065","196.196.154.0/24","PACKETEXCHANGE, GB","SC"
"hikershop.fr","62.109.151.80","29134","62.109.128.0/19","IGNUM-AS Czech Republic, CZ","CZ"
"info-maladie-assurance.fr","37.59.168.113","16276","37.59.0.0/16","OVH, FR","FR"
"jolosangeles2028.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"lacostefrance.fr","","","","",""
"macarte-remboursement-ameli.fr","185.196.11.46","42624","185.196.11.0/24","SWISSNETWORK02, SC","SC"
"mes-demarches-sante.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"opaypl.fr","62.4.16.72","12876","62.4.0.0/19","Online SAS, FR","FR"
"protocoles-vitale.fr","","","","",""
"reglementamende-antai.fr","45.148.244.54","200019","45.148.244.0/24","ALEXHOST, MD","RU"
"regularisation-stationnement.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"reservlbc.fr","217.160.0.53","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"stationnement-regularisation.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"suivi-colis-chronopost.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"toryburchsacoutlet.fr","172.67.135.88","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"ups-colis.fr","103.13.209.227","210329","103.13.209.0/24","CLOUDWEBMANAGE-UK-1, US","IL"
