"fqdn","ip","asn","ip_prefix","owner","cc"
"assistancnectflix.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"cartes-actualisation.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"cashback-labanquepostale.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"clientsecurise-sg.fr","","","","",""
"ipanemasiteofficiel.fr","","","","",""
"monkshoes.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ms-sneakers.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"outlet-luxe.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"rechargemobile.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"reserlbc.fr","217.160.0.210","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"secure-sfr.fr","","","","",""
"securite-bnpparibas.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"sfr-connexion.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"sms-ameli-sante.fr","","","","",""
"stationnementgouv.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"volkswagen-group.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"wayofwade.fr","","","","",""
"xn--renouvlement-vital-wvb.fr","","","","",""
