"fqdn","ip","asn","ip_prefix","owner","cc"
"app-millenium.fr","104.21.75.206","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"birkenstoock.fr","83.229.19.70","210403","83.229.19.0/24","LWS, FR","FR"
"connexion-mabanque-bnpparibas.fr","","","","",""
"espace-ciient.fr","","","","",""
"espace-client-sfr.fr","91.92.252.139","394711","91.92.252.0/24","LIMENET, US","BG"
"espace-sante-ameli.fr","","","","",""
"g30-sncf.fr","91.92.252.139","394711","91.92.252.0/24","LIMENET, US","BG"
"gooyear.fr","45.33.23.183","63949","45.33.0.0/19","AKAMAI-LINODE-AP Akamai Connected Cloud, SG","US"
"hsbc-entreprise.fr","217.160.0.151","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"identifier-mes-comptes.fr","172.67.195.103","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"louboutin-paschers.fr","199.59.243.226","16509","199.59.243.0/24","AMAZON-02, US","US"
"moncolislivraison.fr","172.67.185.142","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"ppl-sms-support.fr","172.67.173.206","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"ppl-support-sms.fr","172.67.140.26","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"pplsupport-sms.fr","154.216.20.134","215240","154.216.20.0/24","NETRESEARCH, GB","SC"
"prime-video.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"qarantaine-connecte.fr","172.67.157.184","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"rapports-vitale.fr","5.253.247.220","213250","5.253.247.0/24","ITP-SOLUTIONS, DE","DE"
"recrutement-pro-macif.fr","","","","",""
"regiement-amendes.fr","198.49.23.145","53831","198.49.23.0/24","SQUARESPACE, US","US"
"secure28-bnpparibas.fr","91.92.252.139","394711","91.92.252.0/24","LIMENET, US","BG"
"service-ups.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"sfr-impaye.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
