"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-coyote.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"acheterlepermisdeconduire.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"acheterpermisdeconduire.fr","154.41.250.191","47583","154.41.250.0/24","AS-HOSTINGER, CY","US"
"assurameli.fr","217.182.69.221","16276","217.182.0.0/16","OVH, FR","FR"
"asurance-maladie.fr","","","","",""
"fr-jacquemus.fr","217.160.0.65","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"hydroflaskfrance.fr","196.196.38.230","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"identification-secure.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"identifiez-vous.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"iphon5s.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"mon-service-ups.fr","37.221.65.22","200019","37.221.65.0/24","ALEXHOST, MD","RU"
"refprime.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"reglementdirect.fr","185.163.126.33","51269","185.163.124.0/22","HEXATOM, FR","FR"
"regulariser-antai.fr","45.139.104.106","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"sa-fr-an.fr","138.201.79.102","24940","138.201.0.0/16","HETZNER-AS, DE","DE"
"socotec-groupe.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
