"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-assurance.fr","66.151.42.191","57043","66.151.42.0/24","HOSTKEY-AS, NL","NL"
"asics-fr.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"cnam-france.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"free-internet.fr","217.160.0.167","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"free-telecom.fr","217.160.0.167","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"free-vad.fr","217.160.0.167","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"immobilierlaposte.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"jackwolfskin-france.fr","","","","",""
"longchamp-outlet.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"mon-compte-ameli.fr","154.216.17.102","215240","154.216.17.0/24","NETRESEARCH, GB","SC"
"protocole-vitale.fr","5.253.247.220","213250","5.253.247.0/24","ITP-SOLUTIONS, DE","DE"
"sante-patient-ameli.fr","176.123.1.247","200019","176.123.1.0/24","ALEXHOST, MD","MD"
"serviceimmobilierlaposte.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"tn-storeoutlet.fr","185.98.131.135","210403","185.98.131.0/24","LWS, FR","FR"
"verification-identite.fr","45.139.104.76","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"wikipedia.wf","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
