"fqdn","ip","asn","ip_prefix","owner","cc"
"antai-amende-guide.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"assurance-vitale.fr","","","","",""
"bubblefootballshop.fr","","","","",""
"contester-amendes.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"epsace-ameli-enligne.fr","","","","",""
"gestioncartevitale.fr","","","","",""
"ma-livraison-coli.fr","","","","",""
"mutuelle-msae.fr","78.46.230.48","24940","78.46.0.0/15","HETZNER-AS, DE","DE"
"owalafranceshop.fr","196.196.38.234","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"recouvrermafacture.fr","138.199.40.58","60068","138.199.40.0/23","CDN77 _, GB","GB"
"service-frais-douane.fr","","","","",""
"service-renouvellement-sante.fr","","","","",""
"service-renouvellement-vitale.fr","","","","",""
"sgclientele24.fr","","","","",""
