"fqdn","ip","asn","ip_prefix","owner","cc"
"airshoes.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"amende-service-infraction.fr","213.158.93.40","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"colissimo-suivi-colis.fr","213.158.93.40","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"espace-actualisation.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"monassu-vitale.fr","20.117.224.127","8075","20.64.0.0/10","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"monrenouvellementvitale-sante.fr","193.143.1.103","198953","193.143.1.0/24","PROTON66, RU","RU"
"noreplyepaypal.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"service-des-amendes.fr","","","","",""
"shipcolis.fr","185.135.132.49","210403","185.135.132.0/24","LWS, FR","FR"
"xn--renouvellement-sant-tzb.fr","45.86.86.138","200019","45.86.86.0/24","ALEXHOST, MD","RU"
