"fqdn","ip","asn","ip_prefix","owner","cc"
"ac-provence-educ.fr","217.160.0.223","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"ac-provenceduc.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"bobbiesfr.fr","172.67.223.102","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"connexion-comptes.fr","","","","",""
"g7-taxiparis.fr","92.113.19.150","47583","92.113.16.0/21","AS-HOSTINGER, CY","UA"
"gagaticket.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"instverifmaj.fr","172.67.160.53","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"instverifmaje.fr","20.41.114.144","8075","20.40.0.0/13","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"marc-o-polofrance.fr","172.67.214.49","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"mayhem2025.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"outlet-carart.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"relais-suivi.fr","217.154.5.182","8560","217.154.0.0/21","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"relance-free.fr","","","","",""
"seikofrance.fr","172.67.194.46","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"sessunfr.fr","172.67.176.8","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"sonosfr.fr","172.67.210.42","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
