"fqdn","ip","asn","ip_prefix","owner","cc"
"birkenstock-official.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"cora-administratif.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"edf-assistance.fr","2.58.56.172","210558","2.58.56.0/24","SERVICES-1337-GMBH 1337-SERVICES-GMBH-NETWORK, DE","DE"
"fnacdestock.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"jellycats-france.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"leboncoin-verification.fr","194.110.247.80","200019","194.110.247.0/24","ALEXHOST, MD","RU"
"monster-ticket.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"noreply-scolarite-ubm.fr","217.160.0.159","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"outlook.tf","","","","",""
"owala-france.fr","196.196.38.234","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"pieronefrance.fr","104.21.20.99","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"relai-client-suivi.fr","193.203.239.70","210403","193.203.239.0/24","LWS, FR","FR"
"we-instantpay.fr","217.160.0.167","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
