"fqdn","ip","asn","ip_prefix","owner","cc"
"admission-ifsi.fr","212.1.212.75","47583","212.1.212.0/24","AS-HOSTINGER, CY","CY"
"birkoutlet.fr","91.216.107.227","210403","91.216.107.0/24","LWS, FR","FR"
"casino-nine-fr.fr","185.192.96.254","51167","185.192.96.0/23","CONTABO, DE","DE"
"edf-facture.fr","159.253.120.237","200019","159.253.120.0/24","ALEXHOST, MD","RU"
"inclus-prime.fr","193.149.190.14","399629","193.149.190.0/24","BLNWX, US","US"
"legiano-fr.fr","185.192.96.254","51167","185.192.96.0/23","CONTABO, DE","DE"
"legianofr.fr","185.192.96.254","51167","185.192.96.0/23","CONTABO, DE","DE"
"paypall.fr","209.196.146.115","394456","209.196.146.0/24","EPIK-LLC, US","US"
"pylsecumobile.fr","172.67.156.162","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"pypscuremobil.fr","104.21.92.193","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"sas-free.fr","192.0.78.25","2635","192.0.78.0/24","AUTOMATTIC, US","US"
"sceemo.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"scemo.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"see-i-mo.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"see-i-o.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"see-x-mo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"see-x-o.re","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"seelmo.re","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"slotsangels.fr","","","","",""
"slotsangelscasino.fr","","","","",""
"vejasfrance.fr","104.21.95.28","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
