"fqdn","ip","asn","ip_prefix","owner","cc"
"5gringoscasino1.fr","185.221.182.106","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"ac-djion.fr","217.160.0.183","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"bosefr.fr","104.21.96.66","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"casino-mystake-fr.fr","85.209.195.161","44477","85.209.195.0/24","THE-HOSTING, MD","CY"
"casinobonuszone.fr","147.79.79.27","47583","147.79.72.0/21","AS-HOSTINGER, CY","US"
"casinoroobet.fr","104.21.51.109","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"cialisfr.fr","188.210.222.18","50599","188.210.220.0/22","Autonomous System for Dataspace P.S.A., PL","PL"
"guess-france.fr","104.21.49.154","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"gymsharkfrance.fr","172.67.133.218","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"hostiger.fr","185.253.212.22","48707","185.253.212.0/24","AS48707-OPS-, PL","PL"
"hostiner.fr","185.253.212.22","48707","185.253.212.0/24","AS48707-OPS-, PL","PL"
"ing-france.fr","185.230.63.107","58182","185.230.63.0/24","WIX_COM, IL","IL"
"mon-doctolib.fr","217.154.23.53","8560","217.154.16.0/21","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mystake-casino-fr.fr","85.209.195.161","44477","85.209.195.0/24","THE-HOSTING, MD","CY"
"mystake-fr-casino.fr","85.209.195.161","44477","85.209.195.0/24","THE-HOSTING, MD","CY"
"mystake-online-fr.fr","85.209.195.161","44477","85.209.195.0/24","THE-HOSTING, MD","CY"
"mystake1-fr.fr","85.209.195.161","44477","85.209.195.0/24","THE-HOSTING, MD","CY"
"paypail.fr","91.216.107.46","210403","91.216.107.0/24","LWS, FR","FR"
"polene-parisoutlet.fr","23.227.38.70","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"redirect-prime.fr","149.248.77.179","399629","149.248.77.0/24","BLNWX, US","US"
"redirection-prime.fr","149.248.77.179","399629","149.248.77.0/24","BLNWX, US","US"
"reebokshoe.fr","104.21.64.1","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"roobetcasino-fr.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"roobetcasinofr.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"roobetfr.fr","104.21.15.38","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"secuactivat-sg.fr","","","","",""
"securetickets.fr","","","","",""
"sgfinancialservicesholding.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"sgfsh.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"soft2bet-casino.fr","104.21.27.250","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"soft2bet-france.fr","104.21.56.219","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"soft2bets.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"u-picardle.fr","217.160.0.191","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"vincispin-fr.fr","172.67.143.3","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"wildsinocasino1.fr","","","","",""
"xn--impay-page-f7ac.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
