"fqdn","ip","asn","ip_prefix","owner","cc"
"1win-club.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"actionsdgfipgouv.fr","217.160.0.253","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"adultfriendfinder-connexion.fr","212.1.212.235","47583","212.1.212.0/24","AS-HOSTINGER, CY","CY"
"aiglefr.fr","104.21.55.205","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"babolatfrance.fr","172.67.182.90","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"bershkafrance.fr","104.21.64.1","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"casino-duospin.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"casinobarrieree.fr","104.21.32.1","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"httpsrivieracoworking.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"instantcasino-online.fr","104.21.42.194","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"jelly-cat.fr","104.21.96.1","13335","104.21.96.0/20","CLOUDFLARENET, US","US"
"nine-casino-enligne.fr","172.67.175.126","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"ninecasino-enligne.fr","","","","",""
"ninecasino-online.fr","","","","",""
"pdf-wetransfer.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"rentregouv.fr","","","","",""
"univ-lacatholille.fr","185.98.131.40","210403","185.98.131.0/24","LWS, FR","FR"
"winouicasinofr.fr","104.21.112.1","13335","104.21.112.0/20","CLOUDFLARENET, US","US"
"xn--crdit-agrcol-ydbk0d.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
