"fqdn","ip","asn","ip_prefix","owner","cc"
"5orange.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"arket-france.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"beneficiaire-prime.fr","206.71.148.95","399629","206.71.148.0/24","BLNWX, US","US"
"boutique-prime.fr","206.71.148.95","399629","206.71.148.0/24","BLNWX, US","US"
"contact-prime.fr","168.100.8.247","399629","168.100.8.0/24","BLNWX, US","US"
"courrier-ar24.fr","91.216.107.227","210403","91.216.107.0/24","LWS, FR","FR"
"eshop-prime.fr","193.149.189.67","399629","193.149.189.0/24","BLNWX, US","US"
"mondial-suivis.fr","213.255.195.43","210403","213.255.195.0/24","LWS, FR","FR"
"mondialrelay-suivi-reprogrammation.fr","51.255.172.94","16276","51.254.0.0/15","OVH, FR","FR"
"outlet-star.fr","23.227.38.67","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"price-prime.fr","168.100.8.247","399629","168.100.8.0/24","BLNWX, US","US"
"pricing-prime.fr","168.100.8.247","399629","168.100.8.0/24","BLNWX, US","US"
"prime-boutique.fr","206.71.148.95","399629","206.71.148.0/24","BLNWX, US","US"
"renouvellement-compte.fr","91.208.184.90","200019","91.208.184.0/24","ALEXHOST, MD","MD"
"shop-prime.fr","193.149.189.67","399629","193.149.189.0/24","BLNWX, US","US"
"shopping-prime.fr","193.149.189.67","399629","193.149.189.0/24","BLNWX, US","US"
"signup-prime.fr","168.100.8.247","399629","168.100.8.0/24","BLNWX, US","US"
"suite-prime.fr","168.100.8.247","399629","168.100.8.0/24","BLNWX, US","US"
"telcoupon.fr","217.160.0.70","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"votre-remboursement-edf.fr","","","","",""
