"fqdn","ip","asn","ip_prefix","owner","cc"
"annulation-darty.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"billetterie-mayhem.fr","23.227.38.66","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"boulanger-remboursements.fr","149.248.79.10","399629","149.248.79.0/24","BLNWX, US","US"
"caf-rapide-fr.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"client-santes.fr","","","","",""
"comptes-clients.fr","","","","",""
"demande-de-confirmation-lbc.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"edenredassistance.fr","145.14.152.207","47583","145.14.152.0/22","AS-HOSTINGER, CY","DE"
"edenredcare.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"edenredcenter.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"edenreddashboard.fr","145.14.152.207","47583","145.14.152.0/22","AS-HOSTINGER, CY","DE"
"edenredguide.fr","145.14.152.207","47583","145.14.152.0/22","AS-HOSTINGER, CY","DE"
"edenredportail.fr","145.14.152.207","47583","145.14.152.0/22","AS-HOSTINGER, CY","DE"
"edenredresource.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"edenredservices.fr","145.14.152.207","47583","145.14.152.0/22","AS-HOSTINGER, CY","DE"
"marshallfrance.fr","104.21.64.1","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"mon-espacesantes.fr","","","","",""
"notification-prime.fr","149.248.79.10","399629","149.248.79.0/24","BLNWX, US","US"
"notifications-prime.fr","149.248.79.10","399629","149.248.79.0/24","BLNWX, US","US"
"outletcarhartt.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"plan-prime.fr","149.248.79.10","399629","149.248.79.0/24","BLNWX, US","US"
"privatebankinglcl.fr","198.185.159.144","53831","198.185.159.0/24","SQUARESPACE, US","US"
"programme-prime.fr","149.248.79.10","399629","149.248.79.0/24","BLNWX, US","US"
"rappel-prime.fr","149.248.79.10","399629","149.248.79.0/24","BLNWX, US","US"
"servicesedenred.fr","145.14.152.207","47583","145.14.152.0/22","AS-HOSTINGER, CY","DE"
