"fqdn","ip","asn","ip_prefix","owner","cc"
"asics-outlet-france.fr","165.231.36.53","41564","165.231.36.0/24","AS41564, GB","SC"
"drcvbnotairfranc.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"hokaofficiel.fr","91.216.107.227","210403","91.216.107.0/24","LWS, FR","FR"
"keen-chaussures.fr","15.197.130.221","16509","15.197.128.0/20","AMAZON-02, US","US"
"leclercpharma.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"megawin-casino-france.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"milleis-espace-client.fr","","","","",""
"notalres.fr","185.135.132.101","210403","185.135.132.0/24","LWS, FR","FR"
"outletstar.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"pharmaleclerc.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"relai-infraction.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"renouvellements-santes.fr","","","","",""
"service-circulation.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"simsinoscasino1.fr","146.88.233.160","53589","146.88.232.0/21","PLANETHOSTER-8, CA","FR"
"support-remboursement.fr","144.24.206.145","31898","144.24.192.0/20","ORACLE-BMC-31898, US","GR"
"votre-badge-ulys.fr","3.8.131.224","16509","3.8.0.0/14","AMAZON-02, US","US"
"webapp-correos.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"webapp-laposte.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"webapp-lpost.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
