"fqdn","ip","asn","ip_prefix","owner","cc"
"casinogoldenpanda.fr","","","","",""
"directeurdestransfertbnp.fr","213.255.195.49","210403","213.255.195.0/24","LWS, FR","FR"
"hokafrance.fr","104.21.69.76","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"mondialrelay-france.fr","3.33.130.190","16509","3.33.128.0/20","AMAZON-02, US","US"
"mutuelle-ent.fr","77.37.76.147","47583","77.37.76.0/24","AS-HOSTINGER, CY","DE"
"paschersacs.fr","104.21.56.206","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"radiosfrance.fr","213.255.195.49","210403","213.255.195.0/24","LWS, FR","FR"
"rechargexpress.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"sacsamainspascher.fr","172.67.129.104","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"winningz.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"winningzcasino.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
