"fqdn","ip","asn","ip_prefix","owner","cc"
"aramis-auto.fr","195.201.69.223","24940","195.201.0.0/16","HETZNER-AS, DE","DE"
"aramisauto.fr","103.168.172.37","151847","103.168.172.0/24","FASTMAILPTYLTD-AS-AP Fastmail Pty Ltd, AU","AU"
"aritziafrance.fr","104.21.80.1","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"beijaflor.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"clark-france.fr","","","","",""
"copilotfrance.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"deeplfrance.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"demarches-fr.fr","35.180.127.118","16509","35.180.0.0/16","AMAZON-02, US","US"
"fr-confirmationmobile.fr","223.29.226.224","213441","223.29.226.0/24","SLAYER-AS, GB","PK"
"keenfr.fr","104.21.93.62","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"merrellfrance.fr","104.21.78.69","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"paymee.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"pearinc-france.fr","213.158.94.186","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"regularisation-peage.fr","91.208.197.69","200019","91.208.197.0/24","ALEXHOST, MD","MD"
"service-authentification.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"serviceopposition.fr","","","","",""
