"fqdn","ip","asn","ip_prefix","owner","cc"
"amelirenouvellement.fr","","","","",""
"arret-maladie-online.fr","76.223.105.230","16509","76.223.96.0/20","AMAZON-02, US","US"
"balmainfr.fr","172.67.140.145","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"bque-defrance.fr","213.182.55.202","8304","213.182.32.0/19","ECRITEL-FRANCE ISP and web hosting., FR","FR"
"cartegriseservicepublic.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"caterpillars.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"douane-conseil.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"espaceameli-renouvellement.fr","196.251.71.213","401120","196.251.71.0/24","CHEAPY-HOST, US","SC"
"goldzino.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"goldzinocasino.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"komonofr.fr","104.21.3.39","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"labubus-officiel.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"leclerc-dev.fr","5.135.23.164","16276","5.135.0.0/16","OVH, FR","FR"
"mon-suivi-mrelay.fr","","","","",""
"swarovskifrance.fr","172.67.131.22","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"temu-seller.fr","198.185.159.144","53831","198.185.159.0/24","SQUARESPACE, US","US"
"ticket-activation.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"wbetz-casino.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"wbetzcasino.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
