"fqdn","ip","asn","ip_prefix","owner","cc"
"alpinestars-france.fr","172.67.202.66","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"assureameli-espace-sante.fr","","","","",""
"assureameli-espacesante.fr","","","","",""
"autryshoesfrance.fr","196.196.154.223","48950","196.196.154.0/24","GLOBALCOLOCATION, GB","SC"
"babylissfr.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"espace-disney-plus.fr","3.91.148.33","14618","3.80.0.0/12","AMAZON-AES, US","US"
"espace-sante-assureameli.fr","","","","",""
"espacesante-assureameli.fr","","","","",""
"formule-prime.fr","206.71.149.120","399629","206.71.149.0/24","BLNWX, US","US"
"gouvimpots.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"ladygaga-billetterie.fr","23.227.38.69","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"lecoinsneakers.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"option-prime.fr","206.71.149.120","399629","206.71.149.0/24","BLNWX, US","US"
"prime-formule.fr","206.71.149.120","399629","206.71.149.0/24","BLNWX, US","US"
"prime-option.fr","206.71.149.120","399629","206.71.149.0/24","BLNWX, US","US"
"ticket-mayhemball.fr","23.227.38.36","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"www-credit-agricole.fr","","","","",""
