"fqdn","ip","asn","ip_prefix","owner","cc"
"espacefrancetravail.fr","217.160.0.14","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"jeuxautoriises.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"nespressos.fr","104.21.34.214","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"obtenirmonremboursement.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"service-dgccrf.fr","217.160.0.16","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"tamarisfr.fr","104.21.42.51","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"theoutletshoes.fr","193.203.239.72","210403","193.203.239.0/24","LWS, FR","FR"
"verification-transcash.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"win-oui-casino.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"win-oui-casinos.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"winouibet.fr","217.70.184.38","29169","217.70.184.0/24","GANDI-AS Domain name registrar - www.gandi.net, FR","FR"
"www-icloud.fr","104.21.24.195","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
