"fqdn","ip","asn","ip_prefix","owner","cc"
"abuking-fr.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"adidas-zxflux.fr","188.165.23.19","16276","188.165.0.0/16","OVH, FR","FR"
"ameli-compte.fr","","","","",""
"ameli-moncompte.fr","","","","",""
"auth-leboncoin.fr","213.130.145.201","47583","213.130.145.0/24","AS-HOSTINGER, CY","GB"
"barbourfr.fr","172.67.199.247","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"boursoroma.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"casinoenligneretraitimmediate.fr","185.26.106.234","24935","185.26.106.0/23","ATE-AS, FR","FR"
"compte-ameli.fr","","","","",""
"cresus-fr.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"desiguals.fr","172.67.136.118","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"divaspin-fr.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"divaspincasino.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"divaspincasinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"elitecasinofr.fr","185.53.46.190","44477","185.53.46.0/24","THE-HOSTING, MD","MD"
"event-ticket.fr","23.227.38.73","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"eventicket-paris.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"herospin-fr.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"herospincasinos.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"herospinscasino.fr","75.2.115.196","16509","75.2.112.0/20","AMAZON-02, US","US"
"moncompte-ameli.fr","","","","",""
"nika-casinos.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"nikacasinos.fr","185.181.104.242","48596","185.181.104.0/22","INWX, DE","DE"
"nikakasino.fr","104.21.46.183","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"oppo-sgsecure.fr","172.67.187.181","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"outletparis.fr","23.227.38.72","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"salomonfroutlet.fr","165.231.152.215","58065","165.231.152.0/24","PACKETEXCHANGE, GB","SC"
"support-finom.fr","217.160.0.163","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"support-uber.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"telfarfr.fr","104.21.63.178","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
