"fqdn","ip","asn","ip_prefix","owner","cc"
"bit-casino.fr","","","","",""
"choisel-commune.fr","195.201.69.223","24940","195.201.0.0/16","HETZNER-AS, DE","DE"
"cutebubu.fr","172.67.164.238","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"facturation-prime.fr","206.71.149.120","399629","206.71.149.0/24","BLNWX, US","US"
"jeu-concours-golden-ticket.fr","172.67.181.222","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"moncapitalfr.fr","16.170.89.192","16509","16.170.0.0/15","AMAZON-02, US","US"
"mybetcasino.fr","","","","",""
"notifbonus.fr","153.92.7.17","47583","153.92.7.0/24","AS-HOSTINGER, CY","CY"
"opposition-cm-cic.fr","","","","",""
"outlook-secure.fr","","","","",""
"pharmaciecentrale-vannes.fr","213.132.197.99","39704","213.132.192.0/19","CJ2-AS, NL","NL"
"poseido-casino.fr","199.59.243.228","16509","199.59.243.0/24","AMAZON-02, US","US"
"regularisation-amendes.fr","217.65.146.141","47583","217.65.144.0/21","AS-HOSTINGER, CY","DE"
"retrofacturation-prime.fr","206.71.149.120","399629","206.71.149.0/24","BLNWX, US","US"
"skechers-france.fr","104.21.48.1","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"xn--mon-netfiix-rgularisation-nic.fr","","","","",""
