"fqdn","ip","asn","ip_prefix","owner","cc"
"abo-videop.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"abo-videoprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"abovideop.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"assure-renouvellement-info-enligne.fr","94.103.188.45","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"contest-amende.fr","172.67.137.98","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"cpam-cartevitale.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"france-assure-renouvellement-en-ligne.fr","94.103.188.45","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"france-assure-renouvellement-enligne.fr","94.103.188.202","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"lbp-laposte.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"mephistofrance.fr","196.196.38.204","58065","196.196.38.0/24","PACKETEXCHANGE, GB","SC"
"paiement-amande-antai.fr","45.139.104.132","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"renouvellement-france-assure-en-ligne.fr","94.103.188.202","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"sneakerstoreparis.fr","172.67.195.100","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"uni-amu.fr","46.8.8.100","60592","46.8.8.0/24","GRANSY Gransy s.r.o. gransy.com, CZ","CZ"
"videop-abo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"videoprime-abo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"videoprimeabo.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
