"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-iptvpremium.fr","195.35.60.108","47583","195.35.60.0/24","AS-HOSTINGER, CY","DE"
"acheteriptv.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"activer-recharges.fr","213.158.93.50","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"asisc-outlet.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"asiscoutlet-fr.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"blippay.fr","3.33.244.179","16509","3.33.240.0/20","AMAZON-02, US","US"
"cartevitale-relance.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"chronopost-services-colis.fr","217.160.0.89","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"cmbpaypl.fr","62.210.119.255","12876","62.210.0.0/16","Online SAS, FR","FR"
"connexion-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"connexion-verification.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"connexionprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"gamesimc.re","104.21.19.231","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"gatoradefrance.fr","","","","",""
"ottpremium-officiel.fr","150.239.184.105","36351","150.239.128.0/18","SOFTLAYER, US","US"
"prime-connexion.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"primeconnexion.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"securite-lbcpaie-abaqueplast.fr","217.160.199.103","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"service-public-amande.fr","217.160.0.89","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"supportcoinbase.fr","213.158.93.51","34762","213.158.92.0/22","COMBELL-AS, BE","IT"
"temu.tf","64.190.63.222","47846","64.190.62.0/23","SEDO-AS, DE","DE"
