"fqdn","ip","asn","ip_prefix","owner","cc"
"abonnement-smartersiptv.fr","185.221.182.14","53589","185.221.180.0/22","PLANETHOSTER-8, CA","CA"
"abonnementdazn.fr","162.0.217.66","22612","162.0.217.0/24","NAMECHEAP-NET, US","US"
"ameli-infofast.fr","","","","",""
"ameli-sante-securite.fr","34.204.197.174","14618","34.192.0.0/12","AMAZON-AES, US","US"
"ameli-social.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"birken-tocks.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"bnpppfimmobilier.fr","","","","",""
"canadatransfer2024.fr","87.251.79.220","211849","87.251.79.0/24","KAKHAROV-AS, KZ","RU"
"castaneroutlet.fr","172.64.80.1","13335","172.64.80.0/20","CLOUDFLARENET, US","US"
"chaussurerabais.fr","172.67.200.175","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"client-espace.fr","172.67.219.22","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"clients-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"dgifpencaissement.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"espace-client-generale.fr","172.67.209.32","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"intersportsoldes.fr","104.21.25.97","13335","104.21.16.0/20","CLOUDFLARENET, US","US"
"iptvservice.fr","91.234.194.20","210403","91.234.194.0/24","LWS, FR","FR"
"lbcdocinfo.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"lemonde-diplomatique.fr","104.247.81.54","206834","104.247.80.0/22","TEAMINTERNET-CA-AS, DE","CA"
"mes-assure-renouvellements-enligne.fr","217.160.0.62","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"mes-assure-renouvellemts-en-ligne.fr","94.103.188.45","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"mon-renouvellement-assure-en-ligne.fr","94.103.188.202","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"nocibe-magasin.fr","","","","",""
"paiementamende-antai.fr","45.148.244.54","200019","45.148.244.0/24","ALEXHOST, MD","RU"
"premiumtvservice.fr","52.223.52.2","16509","52.223.48.0/20","AMAZON-02, US","US"
"renouvellement-assure-vitale.fr","45.139.104.132","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"renouvellement-info-enligne.fr","94.103.188.202","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"servicespublices.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"support-leboncoin.fr","51.91.236.255","16276","51.91.0.0/16","OVH, FR","FR"
"ticketmania.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"verisure-alarme.fr","185.135.132.53","210403","185.135.132.0/24","LWS, FR","FR"
"xn--mes-rglements-contravention-enligne-ecd.fr","94.103.188.45","200019","94.103.188.0/24","ALEXHOST, MD","RU"
