"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-dossier-client.fr","23.254.227.149","54290","23.254.224.0/21","HOSTWINDS, US","US"
"ameli-dossier-patient.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"attester-enligne.fr","","","","",""
"bidefender.fr","104.247.81.50","206834","104.247.80.0/22","TEAMINTERNET-CA-AS, DE","CA"
"bookinghotel.fr","64.190.63.222","47846","64.190.62.0/23","SEDO-AS, DE","DE"
"caterpillarchaussures.fr","172.67.190.196","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"chaussureetsvetements.fr","104.21.68.228","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"chaussuresstyle.fr","172.67.168.70","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"connexctlem.fr","51.77.112.54","16276","51.77.0.0/16","OVH, FR","FR"
"creditagricole-alpesprovence.fr","217.160.0.125","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"demoniasoldes.fr","172.67.203.15","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"diney.fr","104.247.81.51","206834","104.247.80.0/22","TEAMINTERNET-CA-AS, DE","CA"
"europcar-paris.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"gouvernement-vitale.fr","45.139.104.91","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"hotchaussures.fr","104.21.2.36","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"ibanpay.fr","31.214.178.55","57910","31.214.178.0/24","SCIP-AS Soluciones Corporativas IP SCIP, ES","ES"
"indigoneo-prive.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"info-dgfip.fr","198.185.159.144","53831","198.185.159.0/24","SQUARESPACE, US","US"
"laposte-suivis.fr","93.185.167.104","200019","93.185.167.0/24","ALEXHOST, MD","RU"
"livraisonprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"moncolis-suivi.fr","","","","",""
"mondialrelay-suivi.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"mondialrelay-suivis.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"polesante-cartevitale.fr","","","","",""
"prime-livraison.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"primelivraison.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"regularisation-souscriptions.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"relance-cartevitale.fr","","","","",""
"shopchaussuresetmode.fr","104.21.57.214","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"socgn-particuliers.fr","","","","",""
"src-assistance-compte.fr","","","","",""
"thursdaybootsfrance-fr.fr","","","","",""
