"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-cartevital.fr","","","","",""
"ameliassurancepass.fr","185.196.9.70","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"cartevitale-actualisation.fr","","","","",""
"infosante-remboursement.fr","198.185.159.145","53831","198.185.159.0/24","SQUARESPACE, US","US"
"laposte-livraison.fr","93.185.167.104","200019","93.185.167.0/24","ALEXHOST, MD","RU"
"laposte-livraisons.fr","93.185.167.104","200019","93.185.167.0/24","ALEXHOST, MD","RU"
"opposition-cb.fr","154.216.18.98","215240","154.216.18.0/24","NETRESEARCH, GB","SC"
"parefeu-verif.fr","62.4.23.102","12876","62.4.0.0/19","Online SAS, FR","FR"
"regler-amendes.fr","","","","",""
"tedbakerfrance-fr.fr","","","","",""
"xiaomi.ovh","135.148.9.101","16276","135.148.0.0/17","OVH, FR","US"
"xn--mon-renouvellement-sant-en-ligne-x3c.fr","217.160.0.76","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
