"fqdn","ip","asn","ip_prefix","owner","cc"
"ameli-contact.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chicensolde.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"compte-connecte.fr","104.21.55.86","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"contact-ameli.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"debut-primevid.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"demande-assure-renouvellement-enligne.fr","91.229.239.213","200019","91.229.239.0/24","ALEXHOST, MD","RU"
"demande-renouvellement-assure-en-ligne.fr","94.103.188.45","200019","94.103.188.0/24","ALEXHOST, MD","RU"
"dossierpatient-ameli.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"ma-carte-sante.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"moncleroutlet.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"notre-compte.fr","104.21.79.30","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"primevid-debut.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"primevid-start.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"primevidstart.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"reclamation-primevideo.fr","185.196.9.81","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"start-primevid.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"startprimevid.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"support-onlyfans.fr","217.160.0.231","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"umbrosoldes.fr","104.21.54.178","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
