"fqdn","ip","asn","ip_prefix","owner","cc"
"amelie-secusociel.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"assurancevitale-ameli.fr","45.139.104.91","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"blankonline.fr","34.76.205.124","396982","34.76.192.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"cartevitale-regularisation.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"formulaire-assure.fr","","","","",""
"grasseparfumerie.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"maillotsdefou.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"necpypal.fr","62.210.119.255","12876","62.210.0.0/16","Online SAS, FR","FR"
"regularisation-cartes.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"secure-palatineinterface.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"viviennewestwood-france.fr","","","","",""
