"fqdn","ip","asn","ip_prefix","owner","cc"
"amel-renouv.fr","217.160.0.41","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"ameli-connect.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"amelrenouv.fr","154.216.20.4","215240","154.216.20.0/24","NETRESEARCH, GB","SC"
"basketsetchemises.fr","172.67.220.212","13335","172.67.208.0/20","CLOUDFLARENET, US","US"
"basketsetshortsete.fr","172.67.179.212","13335","172.67.176.0/20","CLOUDFLARENET, US","US"
"bnpppf-dossier.fr","198.54.116.100","22612","198.54.116.0/24","NAMECHEAP-NET, US","US"
"bnpppf-online.fr","198.54.116.228","22612","198.54.116.0/24","NAMECHEAP-NET, US","US"
"bottesetsacs.fr","104.21.84.179","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"bottinesetmanteaux.fr","104.21.77.152","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
"chaussurespromotion.fr","172.67.168.228","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"connect-comptes.fr","104.21.43.165","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"controle-dgfip.fr","","","","",""
"dgseshop.fr","34.120.137.41","396982","34.120.0.0/14","GOOGLE-CLOUD-PLATFORM, US","US"
"espacepatient-ameli.fr","193.233.202.127","200019","193.233.202.0/24","ALEXHOST, MD","RU"
"espacesantemobile.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"immobilierbnpppf.fr","","","","",""
"instagran.fr","","","","",""
"jeansetbottines.fr","172.67.160.207","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"mon-compte-connect.fr","172.67.163.73","13335","172.67.160.0/20","CLOUDFLARENET, US","US"
"paiements-souscriptions.fr","4.234.177.3","8075","4.224.0.0/12","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"ralphlaurenfrsoldes.fr","","","","",""
"rconfigpal.fr","62.210.119.255","12876","62.210.0.0/16","Online SAS, FR","FR"
"robesetsandales.fr","172.67.135.129","13335","172.67.128.0/20","CLOUDFLARENET, US","US"
"robesettalons.fr","172.67.151.205","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"robesflorales.fr","104.21.56.205","13335","104.21.48.0/20","CLOUDFLARENET, US","US"
"sandalesetrobes.fr","104.21.38.148","13335","104.21.32.0/20","CLOUDFLARENET, US","US"
"sandalesrobes.fr","172.67.148.209","13335","172.67.144.0/20","CLOUDFLARENET, US","US"
"service-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"serviceprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"services-prime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"servicesprime.fr","185.196.9.178","42624","185.196.9.0/24","SWISSNETWORK02, SC","SC"
"sneakersetjupes.fr","172.67.196.221","13335","172.67.192.0/20","CLOUDFLARENET, US","US"
"statuts-contravention.fr","45.139.104.91","399979","45.139.104.0/24","AS-493NETWORKING, US","BG"
"telegram.re","","","","",""
