"fqdn","ip","asn","ip_prefix","owner","cc"
"aidesante-ameli.fr","","","","",""
"ameli-carte-vitale.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"colis-mondialrelay.fr","93.185.167.104","200019","93.185.167.0/24","ALEXHOST, MD","RU"
"connectgpal.fr","62.210.119.255","12876","62.210.0.0/16","Online SAS, FR","FR"
"demarches-cartevitale.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"dgfip-info.fr","198.49.23.144","53831","198.49.23.0/24","SQUARESPACE, US","US"
"e-impots-dgi.fr","185.98.131.135","210403","185.98.131.0/24","LWS, FR","FR"
"gestion-actif-bnpparibas.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"gestion-actif-bnpparisbas.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"golasiteofficielfr.fr","196.196.12.180","63119","196.196.12.0/24","AS-63119, SC","SC"
"lbc-pblyb-clean.fr","217.160.0.166","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"modeprime.fr","104.21.12.112","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"monformulaire-en-ligne.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
"niketnrequin-pascher.fr","162.255.119.43","22612","162.255.119.0/24","NAMECHEAP-NET, US","US"
"ralphlaurenpolos.fr","199.59.243.226","16509","199.59.243.0/24","AMAZON-02, US","US"
"schollshoesfrance.fr","104.160.4.207","48950","104.160.4.0/24","GLOBALCOLOCATION, GB","SC"
"stussytrend.fr","23.227.38.65","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"suivremoncolis.fr","154.216.16.223","215240","154.216.16.0/24","NETRESEARCH, GB","SC"
