"fqdn","ip","asn","ip_prefix","owner","cc"
"activation-dsp2.fr","84.32.84.32","47583","84.32.84.0/24","AS-HOSTINGER, CY","LT"
"douane-gov.fr","","","","",""
"espace-sante-renouvellement.fr","","","","",""
"espacesante-renouvellement.fr","","","","",""
"filafrancestores.fr","165.231.4.98","57858","165.231.4.0/24","AS57858, SC","SC"
"gendarmeriedelavendee.fr","217.160.0.64","8560","217.160.0.0/16","IONOS-AS This is the joint network for IONOS, Fasthosts, Arsys, 1&1 Mail and Media and 1&1 Telecom. Formerly known as 1&1 Internet SE., DE","DE"
"gouvernements-amendes.fr","176.123.0.55","200019","176.123.0.0/24","ALEXHOST, MD","MD"
"linekdin.fr","","","","",""
"microsofte.fr","","","","",""
"moncolis-suivi.fr","","","","",""
"partenaires-caf66.fr","199.59.243.225","16509","199.59.243.0/24","AMAZON-02, US","US"
"recouvantseu.fr","87.121.87.39","215862","87.121.87.0/24","SOUZA-AS, BR","BG"
"recuptranspaylib.fr","213.158.94.245","34762","213.158.94.0/23","COMBELL-AS, BE","IT"
"saucony-france.fr","","","","",""
"securite-identitecivil.fr","194.26.192.42","210558","194.26.192.0/24","SERVICES-1337-GMBH 1337-SERVICES-GMBH-NETWORK, DE","DE"
"shop-uggs.fr","23.227.38.71","13335","23.227.38.0/23","CLOUDFLARENET, US","CA"
"ups-assistance-livraison.fr","3.81.145.129","14618","3.80.0.0/12","AMAZON-AES, US","US"
"xn--rgularisation-enligne-b5b.fr","","","","",""
