"fqdn","ip","asn","ip_prefix","owner","cc"
"acces-comptes.fr","","","","",""
"antai-gouv-contravention.fr","46.30.211.38","51468","46.30.208.0/21","ONECOM, DK","DK"
"antsperso-maj.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"assistanceappleofficielle.fr","","","","",""
"assistanceiphone.fr","","","","",""
"auth-agricol.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"billetteriepfl.fr","35.204.150.5","396982","35.204.144.0/20","GOOGLE-CLOUD-PLATFORM, US","US"
"bouguesteleom.fr","83.150.218.107","199415","83.150.218.0/24","YORKHOST, FR","BG"
"chronopost-paquet.fr","20.26.125.189","8075","20.0.0.0/11","MICROSOFT-CORP-MSN-AS-BLOCK, US","US"
"chronopost-suiviedevotrecolis.fr","","","","",""
"chronopost-suivis.fr","81.88.57.68","39729","81.88.48.0/20","REGISTER-AS, IT","IT"
"chronopost-support.fr","","","","",""
"connexion-comptes.fr","","","","",""
"contravention-traitement.fr","93.123.39.129","216289","93.123.39.0/24","SIRCROSAR-NET, GB","BG"
"crocss.fr","104.21.86.80","13335","104.21.80.0/20","CLOUDFLARENET, US","US"
"dgfpfinancegouv.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"info-colis-suivis.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"lbcafficher-monrib.fr","162.213.255.3","22612","162.213.255.0/24","NAMECHEAP-NET, US","US"
"leboncoin-solutionspros.fr","104.21.14.50","13335","104.21.0.0/20","CLOUDFLARENET, US","US"
"linktre.re","170.39.226.155","57695","170.39.226.0/24","MISAKA Misaka Network, Inc., US","US"
"majinfoclients.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"montauban-cybertek.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"regularisation-fps.fr","213.226.123.172","49943","213.226.123.0/24","ITRESHENIYA-AS, RU","AE"
"servicecomptabilitedgfpfinancegouv.fr","213.186.33.5","16276","213.186.32.0/19","OVH, FR","FR"
"villenoisiel.fr","185.135.132.48","210403","185.135.132.0/24","LWS, FR","FR"
"vvinted.fr","104.21.69.108","13335","104.21.64.0/20","CLOUDFLARENET, US","US"
